setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ERQhO,0.124,298.15,101.3,1498.88,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,303.15,101.3,1493.99,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,308.15,101.3,1489.12,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,313.15,101.3,1484.26,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,318.15,101.3,1479.43,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,323.15,101.3,1474.61,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,328.15,101.3,1469.81,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,333.15,101.3,1465.03,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,338.15,101.3,1460.28,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
ERQhO,0.124,343.15,101.3,1455.53,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
