setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VcrrS,303.15,0.2016,101,1040.16,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.3088,101,1065.51,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.4106,101,1081.93,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.5023,101,1092.85,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.5962,101,1102.49,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.7006,101,1113.08,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.7995,101,1123.59,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,303.15,0.9099,101,1135.86,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.053,101,979.101,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.1088,101,1004.1,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.2016,101,1036.07,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.3088,101,1061.47,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.4106,101,1077.94,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.5023,101,1089.12,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.5962,101,1098.81,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.7006,101,1109.56,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.7995,101,1120.09,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,308.15,0.9099,101,1132.31,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.053,101,974.997,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.1088,101,999.809,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.2016,101,1031.82,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.3088,101,1057.43,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.4106,101,1073.99,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.5023,101,1085.32,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.5962,101,1095.09,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.7006,101,1105.89,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.7995,101,1116.48,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,313.15,0.9099,101,1128.74,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.053,101,970.346,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.1088,101,995.598,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.2016,101,1027.87,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.3088,101,1053.41,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.4106,101,1070.02,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.5023,101,1080.99,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.5962,101,1090.77,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.7006,101,1101.5,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.7995,101,1112.28,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
VcrrS,318.15,0.9099,101,1124.84,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
