setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zAGHF,293.15,0,101.3,867.4,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.0982,101.3,922.1,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.2032,101.3,973.2,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.301,101.3,1014.7,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.4012,101.3,1052,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.4828,101.3,1079.2,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.6016,101.3,1114.3,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.7124,101.3,1142.9,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.8012,101.3,1163.6,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,293.15,0.9024,101.3,1184.9,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,298.15,0,101.3,862.9,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
zAGHF,298.15,0.0982,101.3,918.3,Master and Malek (2021b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
