setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aJVbv,298.15,0.2596,100,1342.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.3787,100,1310.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.4996,100,1269.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.6368,100,1205.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.7624,100,1121.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.8787,100,1004.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.9498,100,899.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,0.9799,100,843.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,298.15,1,100,799.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0,100,1388.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.1273,100,1366.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.2596,100,1338,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.3787,100,1306.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.4996,100,1264.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.6368,100,1201.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.7624,100,1117,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.8787,100,999.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.9498,100,895.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,0.9799,100,839.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,303.15,1,100,795.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0,100,1384,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.1273,100,1361.8,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.2596,100,1333.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.3787,100,1301.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.4996,100,1260.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.6368,100,1196.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.7624,100,1112.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.8787,100,995.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.9498,100,891.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,0.9799,100,835,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,308.15,1,100,791.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0,100,1379.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.1273,100,1357.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.2596,100,1329.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.3787,100,1297.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.4996,100,1255.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.6368,100,1192,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.7624,100,1107.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.8787,100,991.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.9498,100,887,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,0.9799,100,830.8,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,313.15,1,100,787.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0,100,1375.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.1273,100,1353,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.2596,100,1324.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.3787,100,1292.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.4996,100,1251.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.6368,100,1187.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.7624,100,1103.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.8787,100,986.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.9498,100,882.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,0.9799,100,826.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,318.15,1,100,783.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0,100,1370.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.1273,100,1348.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.2596,100,1320.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.3787,100,1288.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.4996,100,1246.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.6368,100,1182.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.7624,100,1098.8,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.8787,100,982.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.9498,100,878.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,0.9799,100,822.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,323.15,1,100,779.2,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0,100,1366.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.1273,100,1344.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.2596,100,1315.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
