setid,"Mole fraction of 1,2-dimethylbenzene","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hRTNw,0,343.15,100,1348,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.046,343.15,100,1344,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.099,343.15,100,1332,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.207,343.15,100,1306,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.309,343.15,100,1277,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.398,343.15,100,1246,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.481,343.15,100,1214,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
hRTNw,0.542,343.15,100,1191,Requejo et al. (2017),Density,Liquid,AAUVtU,Cc1ccccc1C,"1,2-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
