setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tOuIL,298.15,0,101,1014.87,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.0094,101,1021.79,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.0158,101,1026.24,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.0402,101,1043.03,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.0692,101,1061.7,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.1474,101,1106.2,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.2424,101,1151.8,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.32,101,1183.9,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.4201,101,1220.6,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.4944,101,1245,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.5845,101,1271.8,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.7211,101,1307.7,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.8453,101,1336,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
tOuIL,298.15,0.9051,101,1348.6,Singh and Kumar (2010),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
