setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium nitrate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eUdpZ,293.15,0.9393,100,1111.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,293.15,1,100,1120.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0,100,805.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.0814,100,851.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.1609,100,891.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.2408,100,926.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.3491,100,966.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.4393,100,996.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.5608,100,1030.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.6509,100,1052.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.7401,100,1072.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.8508,100,1093.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,0.9393,100,1108.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,298.15,1,100,1117.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0,100,801.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.0814,100,847.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.1609,100,886.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.2408,100,921.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.3491,100,962.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.4393,100,991.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.5608,100,1026.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.6509,100,1048.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.7401,100,1068.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.8508,100,1089.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,0.9393,100,1104.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,303.15,1,100,1114.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0,100,797,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.0814,100,843.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.1609,100,882.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.2408,100,917,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.3491,100,957.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.4393,100,987.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.5608,100,1021.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.6509,100,1044.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.7401,100,1064.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.8508,100,1086,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,0.9393,100,1101.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,308.15,1,100,1111.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0,100,792.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.0814,100,838.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.1609,100,877.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.2408,100,912.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.3491,100,952.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.4393,100,982.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.5608,100,1017.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.6509,100,1039.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.7401,100,1060,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.8508,100,1082.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,0.9393,100,1097.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,313.15,1,100,1107.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0,100,788.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.0814,100,834,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.1609,100,872.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.2408,100,907.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.3491,100,948.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.4393,100,977.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.5608,100,1012.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.6509,100,1035.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.7401,100,1056,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.8508,100,1078.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,0.9393,100,1094.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,318.15,1,100,1104.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0,100,784,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.0814,100,829.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.1609,100,868,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.2408,100,902.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.3491,100,943.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.4393,100,973.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.5608,100,1008.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.6509,100,1031.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.7401,100,1052,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.8508,100,1074.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,0.9393,100,1091.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
eUdpZ,323.15,1,100,1101.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAQxVB,CCCC(C)O,pentan-2-ol,,,
