setid,"Temperature, K",Mole fraction of 2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YBAlS,298.15,1,101,1330.8,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0,101,808,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.0937,101,933.5,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.2087,101,1039.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.3146,101,1110,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.4175,101,1162.3,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.5019,101,1197.1,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.6327,101,1240.5,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.7143,101,1262.9,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.8195,101,1287.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,0.9146,101,1306.7,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,308.15,1,101,1322,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0,101,800.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.0937,101,925.7,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.2087,101,1031.4,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.3146,101,1101.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.4175,101,1153.9,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.5019,101,1188.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.6327,101,1232.1,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.7143,101,1254.4,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.8195,101,1279.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,0.9146,101,1298.4,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,318.15,1,101,1313.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0,101,793.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.0937,101,917.8,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.2087,101,1023.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.3146,101,1093.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.4175,101,1145.5,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.5019,101,1180.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.6327,101,1223.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.7143,101,1246,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.8195,101,1270.8,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,0.9146,101,1290,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,328.15,1,101,1305.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0,101,785.5,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.0937,101,909.3,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.2087,101,1014.9,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.3146,101,1084.9,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.4175,101,1137.1,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.5019,101,1171.8,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.6327,101,1215.2,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.7143,101,1237.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.8195,101,1262.4,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,0.9146,101,1281.6,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
YBAlS,338.15,1,101,1296.9,Domanska et al. (2012e),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
