setid,"Temperature, K","MolaLity of 1-ethyl-2,3-dimethylimidazolium terafluoroborate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YkCUD,303.15,2.0216,101.3,891.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,303.15,3.1445,101.3,932.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,303.15,4.7171,101.3,977.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,303.15,7.0759,101.3,1025.3,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,303.15,11.0068,101.3,1077.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,303.15,18.868,101.3,1134.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,0,101.3,776.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,0.5241,101.3,812.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,1.1795,101.3,848.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,2.0216,101.3,887.1,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,3.1445,101.3,928.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,4.7171,101.3,973,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,7.0759,101.3,1021.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,11.0068,101.3,1073.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,308.15,18.868,101.3,1130.3,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,0,101.3,772.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,0.5241,101.3,808,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,1.1795,101.3,844.3,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,2.0216,101.3,882.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,3.1445,101.3,924.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,4.7171,101.3,968.8,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,7.0759,101.3,1017,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,11.0068,101.3,1069.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,313.15,18.868,101.3,1126.4,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,0,101.3,767.4,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,0.5241,101.3,803.3,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,1.1795,101.3,839.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,2.0216,101.3,878.2,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,3.1445,101.3,919.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,4.7171,101.3,964.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,7.0759,101.3,1012.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,11.0068,101.3,1065.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,318.15,18.868,101.3,1122.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,0,101.3,762.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,0.5241,101.3,798.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,1.1795,101.3,835.1,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,2.0216,101.3,873.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,3.1445,101.3,915.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,4.7171,101.3,960.3,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,7.0759,101.3,1008.8,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,11.0068,101.3,1061.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,323.15,18.868,101.3,1118.8,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,0,101.3,757.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,0.5241,101.3,793.8,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,1.1795,101.3,830.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,2.0216,101.3,869.1,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,3.1445,101.3,911.1,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,4.7171,101.3,956,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,7.0759,101.3,1005.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,11.0068,101.3,1057.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,328.15,18.868,101.3,1114.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,0,101.3,752.8,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,0.5241,101.3,789,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,1.1795,101.3,825.9,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,2.0216,101.3,864.6,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,3.1445,101.3,906.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,4.7171,101.3,951.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,7.0759,101.3,1001.7,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,11.0068,101.3,1053.5,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
YkCUD,333.15,18.868,101.3,1111.1,Han et al. (2023),Density,Liquid,AAonFa,CC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-ethyl-2,3-dimethylimidazolium terafluoroborate",AAGIBL,CO,methanol,,,
