setid,Mole fraction of 1-methyl-1-propylpyrrolidinium dicyanamide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sDHGW,0.19,101.3,293.15,1073,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,AAwjfY,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Na+],sodium (fluorosulfonyl)(trifluoromethanesulfonyl)imide,,,
