setid,"MolaLity of 1-ethyl-3-methylimidazolium methanesulfonate, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QZdwd,0.0532,298.15,101,950,Roy et al. (2015),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
