setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fgfdl,0.213,328.15,101.3,1493.2,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.213,333.15,101.3,1488.3,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.213,338.15,101.3,1483.4,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.213,343.15,101.3,1478.5,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,298.15,101.3,1515.3,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,303.15,101.3,1510.3,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,308.15,101.3,1505.2,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,313.15,101.3,1500.1,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,318.15,101.3,1495.1,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,323.15,101.3,1490.1,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,328.15,101.3,1485.1,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,333.15,101.3,1480.1,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,338.15,101.3,1475.2,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
fgfdl,0.311,343.15,101.3,1470.2,Gonzalez et al. (2015b),Density,Liquid,AADYJk,O,water,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
