setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IXqDN,298.15,0,101,1133.24,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.3933,101,1165.18,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.4999,101,1169.83,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.5957,101,1173.22,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.6994,101,1176.32,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.804,101,1178.98,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,0.8959,101,1181.04,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,298.15,1,101,1183.2,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0,101,1111.24,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.3315,101,1144.89,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.3965,101,1148.8,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.4975,101,1154.04,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.5885,101,1157.81,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.6967,101,1161.59,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.8055,101,1164.55,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,0.8966,101,1166.9,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
IXqDN,318.15,1,101,1169.42,Fernandez et al. (2015),Density,Liquid,AAYWvC,ClCCCCCl,"1,4-dichlorobutane",AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
