setid,"Temperature, K","Pressure, kPa",Mole fraction of trimethylbenzylammonium chloride,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
nMKbZ,293,101.13,0.5,1170,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,298,101.13,0.5,1167,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,303,101.13,0.5,1164,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,308,101.13,0.5,1161,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,313,101.13,0.5,1158,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,318,101.13,0.5,1155,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
nMKbZ,323,101.13,0.5,1152,Balaraman and Rathnasamy (2019),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
