setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HPUyK,313.15,0.514,101,952.2,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,0.597,101,937.26,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,0.6944,101,915.48,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,0.8002,101,884.73,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,0.894,101,847.66,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,0.9437,101,822.86,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,313.15,1,101,787.44,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0,101,996.8,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.0669,101,992.19,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.1894,101,982.47,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.2912,101,972.59,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.3998,101,959.87,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.514,101,943.13,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.597,101,927.94,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.6944,101,905.75,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.8002,101,874.4,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.894,101,836.55,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,0.9437,101,811.17,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
HPUyK,328.15,1,101,774.8,Gonzalez et al. (2013b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
