setid,"MolaLity of 1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BLiGF,0.0533,298.15,101,952.4,Roy et al. (2015),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABCPbo,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,,,
