setid,"Temperature, K","Pressure, kPa","MolaRity of lithium bis((trifluoromethyl)sulfonyl)amide, mol/dm3",Solvent: Weight fraction of ethylene carbonate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FKkQa,298.15,101,1,0.5,1290,Dougassa et al. (2013),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AAUBWU,CCOC(=O)OC,ethyl methyl carbonate
