setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cYbiq,298.15,1,100,1105,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0,100,770.21,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.102,100,849.6,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.199,100,906,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.301,100,951.4,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.405,100,987.2,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.5,100,1013.4,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.604,100,1037.3,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.702,100,1056,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.799,100,1071.8,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,0.901,100,1086.2,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,308.15,1,100,1098.3,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0,100,759.5,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.102,100,840.3,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.199,100,897.4,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.301,100,943.3,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.405,100,979.4,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.5,100,1005.9,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.604,100,1029.9,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.702,100,1049.1,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.799,100,1065,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,0.901,100,1079.5,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
cYbiq,318.15,1,100,1091.5,Vaid et al. (2016),Density,Liquid,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
