setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JUwLP,298.15,0.0518,101,851.1,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.0719,101,872.9,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.1054,101,905.6,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.1999,101,975.5,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.2539,101,1006.2,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.3,101,1028.2,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.4054,101,1068.6,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.5082,101,1098.9,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.5895,101,1118,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.664,101,1133,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.7275,101,1144.5,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,298.15,0.7682,101,1151,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.0401,101,821.1,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.0671,101,851,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.0992,101,882.7,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.1497,101,924.5,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.2531,101,989.5,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.3062,101,1015.1,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.4041,101,1053,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.5002,101,1082.2,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.5998,101,1106.3,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.6632,101,1118.8,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.7118,101,1127.7,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
JUwLP,318.15,0.7904,101,1141,Ortega et al. (2007),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
