setid,"MolaLity of lithium bis((trifluoromethyl)sulfonyl)amide, mol/kg","Pressure, kPa","Temperature, K","Specific density<SUP>*</SUP>, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BRrCv,0.0213,101,298,0.0031,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.02541,101,298,0.0037,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.06101,101,298,0.0087,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.07882,101,298,0.011,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.08273,101,298,0.012,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.08854,101,298,0.013,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.09677,101,298,0.014,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.09973,101,298,0.014,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.10032,101,298,0.014,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.10611,101,298,0.015,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.11038,101,298,0.016,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.12127,101,298,0.017,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.12922,101,298,0.018,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.15053,101,298,0.021,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.17776,101,298,0.025,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.19237,101,298,0.027,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.20202,101,298,0.028,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.21103,101,298,0.03,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.25228,101,298,0.035,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.2676,101,298,0.037,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.34906,101,298,0.048,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.40766,101,298,0.056,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.45049,101,298,0.061,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.53084,101,298,0.071,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.54012,101,298,0.073,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.70965,101,298,0.094,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.74736,101,298,0.098,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,0.83733,101,298,0.109,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,1.02088,101,298,0.13,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,1.0522,101,298,0.134,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,1.81259,101,298,0.213,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,2.75392,101,298,0.297,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,3.83652,101,298,0.377,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,5.19908,101,298,0.459,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,6.13997,101,298,0.506,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
BRrCv,11.4564,101,298,0.684,Brouillette et al. (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,,,
