setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
kmhSp,278.15,0.8443,101,1379.2,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,278.15,0.8984,101,1387.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,278.15,0.9489,101,1394.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.0505,101,921.13,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.1005,101,1008.98,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.1502,101,1074.98,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.1999,101,1126.21,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.3005,101,1201.8,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.4007,101,1253.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.4926,101,1289.6,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.6012,101,1321.7,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.6994,101,1344.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.7965,101,1362.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.8443,101,1370.7,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.8984,101,1379,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,288.15,0.9489,101,1385.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.0505,101,911.87,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.1005,101,999.81,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.1502,101,1065.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.1999,101,1117.2,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.3005,101,1192.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.4007,101,1245.1,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.4926,101,1280.8,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.6012,101,1313,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.6994,101,1335.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.7965,101,1354.4,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.8443,101,1362.2,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.8984,101,1370.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,298.15,0.9489,101,1377.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.0505,101,902.59,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.1005,101,990.64,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.1502,101,1056.83,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.1999,101,1108.22,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.3005,101,1184.06,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.4007,101,1236.3,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.4926,101,1272.2,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.6012,101,1304.4,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.6994,101,1327.4,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.7965,101,1345.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.8443,101,1353.7,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.8984,101,1362,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,308.15,0.9489,101,1369,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.0505,101,893.26,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.1005,101,981.42,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.1502,101,1047.74,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.1999,101,1099.25,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.3005,101,1175.24,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.4007,101,1227.6,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.4926,101,1263.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.6012,101,1295.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.6994,101,1318.9,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.7965,101,1337.5,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.8443,101,1345.3,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.8984,101,1353.7,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
kmhSp,318.15,0.9489,101,1360.7,Vercher et al. (2007),Density,Liquid,AAGIBL,CO,methanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
