setid,Mole fraction of toluene,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mAitE,0,343.15,100,1346,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.1,343.15,100,1333,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.202,343.15,100,1310,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.316,343.15,100,1280,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.404,343.15,100,1253,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.502,343.15,100,1212,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.61,343.15,100,1168,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
mAitE,0.643,343.15,100,1150,Requejo et al. (2017),Density,Liquid,AARlpN,Cc1ccccc1,toluene,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
