setid,Mole fraction of ethylbenzene,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JoDlx,0,283.15,100,1023,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.044,283.15,100,1020,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.11,283.15,100,1016,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.2,283.15,100,1010,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.307,283.15,100,1002,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.359,283.15,100,998,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
JoDlx,0.397,283.15,100,995,Requejo et al. (2017),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
