setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yUscM,293.15,0.0521,101,1056.41,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.1068,101,1074.4,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.2089,101,1101.55,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.3074,101,1122.27,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.4035,101,1139.05,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.5031,101,1153.8,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.5907,101,1164.95,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.7031,101,1177.42,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.8,101,1187.25,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,293.15,0.8992,101,1196.18,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,298.15,0.0521,101,1052.69,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,298.15,0.1068,101,1070.64,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,298.15,0.2089,101,1097.72,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
yUscM,298.15,0.3074,101,1118.42,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
