setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uLBNQ,293.2,101.325,1419.3,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,294.2,101.325,1418.5,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,295.2,101.325,1416.8,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,296.2,101.325,1415.5,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,297.2,101.325,1414.7,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,298.2,101.325,1413.7,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,299.2,101.325,1412.9,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,300.2,101.325,1412.1,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,301.2,101.325,1411.3,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,302.2,101.325,1410.5,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,303.2,101.325,1409.6,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,304.2,101.325,1408.7,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,305.3,101.325,1407.7,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
uLBNQ,306.1,101.325,1406.9,Katsuta et al. (2010),Density,Liquid,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,
