setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ccqnZ,293.15,0,101,1185.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.0536,101,1189.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.1135,101,1193.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.1516,101,1195.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.2101,101,1197.4,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.2817,101,1199.5,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.3528,101,1201.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.4042,101,1201.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.4626,101,1202.7,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.5254,101,1203.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.5466,101,1203.5,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.5955,101,1203.8,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.6786,101,1204.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.7863,101,1204.7,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,0.9028,101,1204.8,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,293.15,1,101,1204.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0,101,1179.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.0536,101,1184.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.1135,101,1187.8,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.1516,101,1189.8,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.2101,101,1192.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.2817,101,1194.7,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.3528,101,1196.5,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.4042,101,1197.5,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.4626,101,1198.4,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.5254,101,1199.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.5466,101,1199.4,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.5955,101,1199.8,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.6786,101,1200.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.7863,101,1200.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,0.9028,101,1201.2,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,298.15,1,101,1201.4,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0,101,1172.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.0536,101,1178.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.1135,101,1182.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.1516,101,1184.5,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.2101,101,1187.3,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.2817,101,1189.9,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.3528,101,1192,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.4042,101,1193.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.4626,101,1194.1,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
ccqnZ,303.15,0.5254,101,1195,Iglesias-Otero et al. (2007),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
