setid,Mole fraction of cyclohexane,Mole fraction of toluene,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cDuMI,0,0.248,101,298.15,1189.1,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.012,0.154,101,298.15,1204.9,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.012,0.193,101,298.15,1198.1,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.013,0.173,101,298.15,1201.3,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.014,0.116,101,298.15,1212.2,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.016,0.079,101,298.15,1218.8,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.017,0.102,101,298.15,1214.3,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.021,0.042,101,298.15,1225,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
cDuMI,0.027,0,101,298.15,1230.9,Gonzalez et al. (2011a),Density,Liquid,AARlpN,Cc1ccccc1,toluene,AAQJlb,C1CCCCC1,cyclohexane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate
