setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium tetrafluoroborate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VRNkz,298.15,0,101,777.07,Kiselev et al. (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
VRNkz,298.15,0.019861,101,778.538,Kiselev et al. (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
VRNkz,298.15,0.030059,101,779.231,Kiselev et al. (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
VRNkz,298.15,0.039137,101,779.925,Kiselev et al. (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
VRNkz,298.15,0.049673,101,780.721,Kiselev et al. (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
