setid,"Temperature, K","MolaLity of tetrabutylphosphonium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ImDSt,288.15,0.1076,101,815.247,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.1375,101,817.423,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.1743,101,820.087,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.2115,101,822.781,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.2447,101,825.209,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.2873,101,828.335,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,288.15,0.3248,101,831.089,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0,101,803.46,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.008229,101,804.08,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.01006,101,804.217,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.01526,101,804.599,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.02043,101,804.977,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.02524,101,805.33,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.03024,101,805.698,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.03749,101,806.23,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.05294,101,807.354,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.06813,101,808.443,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.0867,101,809.793,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.1076,101,811.298,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.1375,101,813.485,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.1743,101,816.159,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.2115,101,818.864,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.2447,101,821.3,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.2873,101,824.437,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,293.15,0.3248,101,827.205,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0,101,799.452,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.008229,101,800.075,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.01006,101,800.212,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.01526,101,800.599,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.02043,101,800.981,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.02524,101,801.34,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.03024,101,801.705,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.03749,101,802.24,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.05294,101,803.369,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.06813,101,804.463,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.0867,101,805.818,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.1076,101,807.331,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.1375,101,809.531,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.1743,101,812.214,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.2115,101,814.928,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.2447,101,817.377,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.2873,101,820.523,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,298.15,0.3248,101,823.305,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0,101,795.414,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.008229,101,796.04,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.01006,101,796.179,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.01526,101,796.569,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.02043,101,796.957,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.02524,101,797.315,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.03024,101,797.688,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.03749,101,798.225,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.05294,101,799.354,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.06813,101,800.458,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.0867,101,801.819,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.1076,101,803.338,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.1375,101,805.541,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.1743,101,808.243,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.2115,101,810.97,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.2447,101,813.431,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.2873,101,816.588,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,303.15,0.3248,101,819.382,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0,101,791.344,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.008229,101,791.98,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.01006,101,792.12,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.01526,101,792.51,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.02043,101,792.896,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.02524,101,793.259,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.03024,101,793.626,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.03749,101,794.174,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.05294,101,795.307,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.06813,101,796.411,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.0867,101,797.792,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.1076,101,799.313,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.1375,101,801.524,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.1743,101,804.242,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.2115,101,806.982,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.2447,101,809.45,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.2873,101,812.63,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,308.15,0.3248,101,815.432,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0,101,787.227,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.008229,101,787.867,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.01006,101,788.009,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.01526,101,788.405,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.02043,101,788.788,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.02524,101,789.158,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.03024,101,789.53,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.03749,101,790.075,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.05294,101,791.221,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.06813,101,792.34,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.0867,101,793.72,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.1076,101,795.248,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.1375,101,797.479,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.1743,101,800.208,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.2115,101,802.96,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.2447,101,805.445,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.2873,101,808.638,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,313.15,0.3248,101,811.451,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0,101,778.86,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.008229,101,779.506,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.01006,101,779.649,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.01526,101,780.051,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.02043,101,780.443,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.02524,101,780.808,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
