setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pyVjJ,293.15,0,100,1021.7,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.1001,100,1058.3,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.4991,100,1150.3,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.6032,100,1163.9,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.7021,100,1175.4,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.7907,100,1184.4,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,0.9026,100,1194.8,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,293.15,1,100,1203.6,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0,100,1013,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.1001,100,1050.3,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.4991,100,1143.1,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.6032,100,1156.6,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.7021,100,1168.2,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.7907,100,1177.2,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,0.9026,100,1187.7,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,303.15,1,100,1195.2,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0,100,1004.4,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.1001,100,1042.3,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.4991,100,1135.8,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.6032,100,1149.6,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.7021,100,1161.2,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.7907,100,1170.5,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,0.9026,100,1180.8,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,313.15,1,100,1188,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0,100,995.7,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.1001,100,1034.3,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.2028,100,1068.1,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.4991,100,1128.6,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.6032,100,1142.8,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.7021,100,1154.4,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.7907,100,1163.7,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,0.9026,100,1173.9,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
pyVjJ,323.15,1,100,1181,Srinivasa Rao et al. (2016),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
