setid,"Temperature, K","MolaRity of lithium hexafluorophosphate, mol/dm3","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IHadz,298.15,1,101,1140,Dougassa et al. (2013),Density,Liquid,AARQqy,COC(=O)OC,dimethyl carbonate,AAdLRX,F[P-](F)(F)(F)(F)F.[Li+],lithium hexafluorophosphate,,,
