setid,"Temperature, K","Pressure, kPa",Mole fraction of lithium bis((trifluoromethyl)sulfonyl)amide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PlVjA,402.9,100,0.07,2299,Kubota et al. (2010a),Density,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABbWXq,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Cs+],cesium bis((trifluoromethyl)sulfonyl)amide,,,
PlVjA,423.1,100,0.07,2281,Kubota et al. (2010a),Density,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABbWXq,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Cs+],cesium bis((trifluoromethyl)sulfonyl)amide,,,
PlVjA,473.1,100,0.07,2211,Kubota et al. (2010a),Density,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABbWXq,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Cs+],cesium bis((trifluoromethyl)sulfonyl)amide,,,
PlVjA,522.9,100,0.07,2170,Kubota et al. (2010a),Density,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABbWXq,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Cs+],cesium bis((trifluoromethyl)sulfonyl)amide,,,
