setid,"Temperature, K","MolaLity of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cqsMj,298.15,0.2481,101.3,1038.76,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,298.15,0.2882,101.3,1043.47,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,298.15,0.4013,101.3,1056.06,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,298.15,0.4503,101.3,1061.21,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,298.15,0.4856,101.3,1064.91,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0,101.3,1002.02,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.04,101.3,1007.46,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.05,101.3,1008.91,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.0785,101.3,1012.78,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.1196,101.3,1018.32,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.2007,101.3,1028.44,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.2481,101.3,1034.16,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.2882,101.3,1038.87,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.4013,101.3,1051.47,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.4503,101.3,1056.63,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,303.15,0.4856,101.3,1060.32,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0,101.3,997.38,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.04,101.3,1002.84,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.05,101.3,1004.29,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.0785,101.3,1008.16,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.1196,101.3,1013.71,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.2007,101.3,1023.84,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.2481,101.3,1029.57,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.2882,101.3,1034.28,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.4013,101.3,1046.89,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.4503,101.3,1052.04,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,308.15,0.4856,101.3,1055.74,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0,101.3,992.75,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.04,101.3,998.22,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.05,101.3,999.67,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.0785,101.3,1003.55,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.1196,101.3,1009.1,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.2007,101.3,1019.24,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.2481,101.3,1024.97,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.2882,101.3,1029.68,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.4013,101.3,1042.3,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.4503,101.3,1047.46,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,313.15,0.4856,101.3,1051.16,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0,101.3,988.12,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.04,101.3,993.59,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.05,101.3,995.05,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.0785,101.3,998.93,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.1196,101.3,1004.48,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.2007,101.3,1014.64,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.2481,101.3,1020.38,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.2882,101.3,1025.09,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.4013,101.3,1037.72,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.4503,101.3,1042.88,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,318.15,0.4856,101.3,1046.57,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,323.15,0,101.3,983.48,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,323.15,0.04,101.3,988.97,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
cqsMj,323.15,0.05,101.3,990.43,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAqmFh,COCCOCCOCCOCCOC,"2,5,8,11,14-pentaoxapentadecane",,,
