setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lVPkV,298.15,1,101,1097.6,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0,101,1016.52,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.0859,101,1040.08,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.192,101,1055.92,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.2914,101,1066.14,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.3963,101,1073.08,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.4955,101,1077.85,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.5947,101,1081.57,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.69,101,1084.18,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.7938,101,1086.61,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,0.8893,101,1088.29,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,308.15,1,101,1090.9,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0,101,1005.12,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.0859,101,1030.18,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.192,101,1047.49,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.2914,101,1057.87,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.3963,101,1065.23,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.4955,101,1070.11,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.5947,101,1074.25,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.69,101,1076.98,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.7938,101,1079.53,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,0.8893,101,1081.42,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
lVPkV,318.15,1,101,1084.2,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
