setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UeXAb,100,298.15,1134,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,303.15,1131.1,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,308.15,1128.5,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,313.15,1125.9,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,318.15,1123.2,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,323.15,1120.6,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,328.15,1117.8,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,333.15,1115,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,338.15,1112.2,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
UeXAb,100,343.15,1109.3,Foulet et al. (2016),Density,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,
