setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
iUHTO,278.15,0.0023,101,1301.4,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.0887,101,1299.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.2235,101,1294.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.4163,101,1285.1,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.6106,101,1265.8,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.7999,101,1219.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,278.15,0.8948,101,1164.8,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.0023,101,1294.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.0887,101,1292.1,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.2235,101,1287.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.4163,101,1278,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.6106,101,1258.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.7999,101,1212.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,288.15,0.8948,101,1158.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
iUHTO,298.15,0.0023,101,1287.3,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
