setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hWMaI,293.15,0.8946,100,1610.97,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.0182,100,995.5,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.0664,100,1106.1,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.0998,100,1166.3,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.201,100,1299.2,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.3017,100,1386.88,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.4016,100,1449.28,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.5024,100,1496.65,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.597,100,1531.06,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.6927,100,1559.58,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.756,100,1575.58,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.7924,100,1583.78,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.8499,100,1596.25,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,298.15,0.8946,100,1605.15,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.0182,100,990.6,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.0664,100,1100.9,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.0998,100,1160.9,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.201,100,1293.6,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.3017,100,1381.21,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.4016,100,1443.55,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.5024,100,1490.89,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.597,100,1525.27,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.6927,100,1553.77,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.756,100,1569.77,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.7924,100,1577.98,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.8499,100,1590.47,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,303.15,0.8946,100,1599.34,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.0182,100,985.6,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.0664,100,1095.6,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.0998,100,1155.5,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.201,100,1288,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.3017,100,1375.46,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.4016,100,1437.74,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.5024,100,1485.03,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.597,100,1519.49,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.6927,100,1547.98,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.756,100,1563.95,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.7924,100,1572.18,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.8499,100,1584.67,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,308.15,0.8946,100,1593.56,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.0182,100,980.5,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.0664,100,1090.3,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.0998,100,1150.1,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.201,100,1282.3,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.3017,100,1369.7,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.4016,100,1431.91,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.5024,100,1479.22,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.597,100,1513.69,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.6927,100,1542.16,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.756,100,1558.13,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.7924,100,1566.37,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.8499,100,1578.84,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,313.15,0.8946,100,1587.74,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.0182,100,975.3,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.0664,100,1084.9,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.0998,100,1144.5,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.201,100,1276.6,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.3017,100,1363.86,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.4016,100,1426.04,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.5024,100,1473.31,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
