setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YYPBk,298.15,0.0999,101,932.87,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.1501,101,990.52,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.2004,101,1040.29,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.2988,101,1118.7,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.4007,101,1182.5,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.5006,101,1232.6,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.6007,101,1273.9,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.7014,101,1309.3,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.7998,101,1337.1,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.8435,101,1348.7,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.9006,101,1362.3,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,298.15,0.9501,101,1373.5,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.05,101,855.21,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.0999,101,922.28,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.1501,101,980.27,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.2004,101,1030.37,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.2988,101,1109,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.4007,101,1173.2,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.5006,101,1223.5,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.6007,101,1265,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.7014,101,1300.6,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.7998,101,1328.5,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.8435,101,1340.2,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.9006,101,1353.8,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,308.15,0.9501,101,1365.1,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.05,101,844.23,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.0999,101,911.64,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.1501,101,969.97,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.2004,101,1020.44,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.2988,101,1099.45,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.4007,101,1164,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.5006,101,1214.5,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.6007,101,1256.2,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.7014,101,1291.9,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.7998,101,1320,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.8435,101,1331.7,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.9006,101,1345.4,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
YYPBk,318.15,0.9489,101,1356.7,Vercher et al. (2010a),Density,Liquid,AALIPU,CC(C)=O,acetone,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
