setid,"Temperature, K","Mole fraction of 1,3-difluorobenzene","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bmEXq,283.3,1,9.82e-05,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
bmEXq,294.4,1,9.93e-05,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
bmEXq,316.1,1,0.000102,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
bmEXq,333.3,1,0.000104,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
bmEXq,353.1,1,0.0001065,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
bmEXq,373,1,0.000109,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwxI,Fc1cccc(F)c1,"1,3-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
