setid,"Solvent: MolaLity of N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine, mol/kg","Temperature, K","MolaLity of 1-methyl-3-propylimidazolium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
grAGx,0,303.15,0.0248,100,773.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.0423,100,774.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.0636,100,776.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.081,100,778,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.1036,100,779.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.123,100,781.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.1437,100,782.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.1636,100,784.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.1835,100,785.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,303.15,0.2042,100,787.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0,100,761.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.0248,100,763.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.0423,100,764.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.0636,100,766.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.081,100,768,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.1036,100,769.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.123,100,771.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.1437,100,772.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.1636,100,774.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.1835,100,775.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,308.15,0.2042,100,777.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0,100,755.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.0248,100,757.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.0423,100,758.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.0636,100,760.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.081,100,762,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.1036,100,763.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.123,100,765.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.1437,100,766.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.1636,100,768.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.1835,100,769.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0,313.15,0.2042,100,771.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0,100,781.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.022,100,783.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.051,100,785.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.0638,100,786.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.0821,100,788.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.1041,100,789.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.1275,100,791.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.1432,100,792.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.1626,100,794.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.1858,100,796.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,298.15,0.2052,100,797.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0,100,775.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.022,100,777.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.051,100,780.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.0638,100,781.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.0821,100,782.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.1041,100,784.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.1275,100,786.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.1432,100,787.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.1626,100,789,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.1858,100,790.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,303.15,0.2052,100,792.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0,100,769.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.022,100,771.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.051,100,774,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.0638,100,775.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.0821,100,776.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.1041,100,778.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.1275,100,780.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.1432,100,781.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.1626,100,782.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.1858,100,784.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,308.15,0.2052,100,786.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0,100,761.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
