setid,"Temperature, K","MolaLity of sodium dodecyl sulfate, mol/kg","Pressure, kPa","Solvent: MolaLity of 2-aminoacetic acid, mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TqjUx,298.15,0.004,101.33,0.1,1000.44,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.006,101.33,0.1,1000.55,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.008,101.33,0.1,1000.66,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.01,101.33,0.1,1000.76,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.012,101.33,0.1,1000.84,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.014,101.33,0.1,1000.94,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.016,101.33,0.1,1001.04,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.0179,101.33,0.1,1001.13,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.02,101.33,0.1,1001.23,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.022,101.33,0.1,1001.32,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,298.15,0.024,101.33,0.1,1001.41,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.0001,101.33,0.1,998.767,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.0003,101.33,0.1,998.782,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.0005,101.33,0.1,998.789,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.002,101.33,0.1,998.862,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.004,101.33,0.1,999.003,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.006,101.33,0.1,999.11,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.008,101.33,0.1,999.221,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.01,101.33,0.1,999.311,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.012,101.33,0.1,999.389,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.014,101.33,0.1,999.488,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.016,101.33,0.1,999.586,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.0179,101.33,0.1,999.679,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.02,101.33,0.1,999.772,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.022,101.33,0.1,999.865,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,303.15,0.024,101.33,0.1,999.951,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.0001,101.33,0.1,997.125,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.0003,101.33,0.1,997.142,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.0005,101.33,0.1,997.149,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.002,101.33,0.1,997.218,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.004,101.33,0.1,997.357,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.006,101.33,0.1,997.458,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.008,101.33,0.1,997.567,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.01,101.33,0.1,997.658,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.012,101.33,0.1,997.737,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.014,101.33,0.1,997.834,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.016,101.33,0.1,997.93,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.0179,101.33,0.1,998.019,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.02,101.33,0.1,998.112,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.022,101.33,0.1,998.2,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,308.15,0.024,101.33,0.1,998.286,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.0001,101.33,0.1,995.289,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.0003,101.33,0.1,995.306,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.0005,101.33,0.1,995.316,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.002,101.33,0.1,995.381,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.004,101.33,0.1,995.516,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.006,101.33,0.1,995.615,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.008,101.33,0.1,995.722,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.01,101.33,0.1,995.811,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.012,101.33,0.1,995.887,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.014,101.33,0.1,995.983,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.016,101.33,0.1,996.075,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.0179,101.33,0.1,996.164,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.02,101.33,0.1,996.253,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.022,101.33,0.1,996.342,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
TqjUx,313.15,0.024,101.33,0.1,996.424,Hossain et al. (2014),Density,Liquid,AAOWgA,NCC(=O)O,2-aminoacetic acid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
