setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ANKWy,0.0158,313.15,101,1184.9,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0158,318.15,101,1181.5,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0158,323.15,101,1178.2,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0158,328.15,101,1175.3,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0158,333.15,101,1172,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,288.15,101,1203.8,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,293.15,101,1200.5,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,303.15,101,1194,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,308.15,101,1190.7,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,313.15,101,1187.5,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,318.15,101,1184,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,323.15,101,1180.6,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,328.15,101,1177.7,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
ANKWy,0.0205,333.15,101,1174.5,Hong et al. (2013a),Density,Liquid,AADYJk,O,water,AAmaPc,CC(O)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium lactate,,,
