setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CaiRJ,298.15,0,101,805.78,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.0262,101,820.88,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.1025,101,858.83,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.1513,101,880.2,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.21,101,903.4,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.3166,101,939.22,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.3778,101,957.04,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.4404,101,973.54,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.5448,101,997.65,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
CaiRJ,298.15,0.6683,101,1021.96,Domanska and Laskowska (2009a),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
