setid,"MolaRity of tetrahexylammonium bromide, mol/dm3","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RLfoh,0,101,298.15,936.54,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.01184,101,298.15,937.12,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.03154,101,298.15,938.02,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.05126,101,298.15,938.88,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.07096,101,298.15,939.71,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.09066,101,298.15,940.5,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
RLfoh,0.11431,101,298.15,941.43,Das et al. (2004),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ABfdDn,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetrahexylammonium bromide,,,
