setid,"Temperature, K",Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CjOTm,298.15,0,101,1316.23,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.0571,101,1308.9,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.0668,101,1307.62,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.1184,101,1296.99,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.1233,101,1296.34,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.1778,101,1285.57,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.3021,101,1264.87,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.3696,101,1255.29,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.4128,101,1249.56,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.4791,101,1241.78,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.5353,101,1235.6,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.6051,101,1229.07,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.651,101,1224.94,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.722,101,1219.09,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.7938,101,1214.08,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.838,101,1210.82,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.8903,101,1207.77,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,0.9686,101,1203.58,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
CjOTm,298.15,1,101,1201.67,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
