setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZktTJ,298.15,0,101,1008.4,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.1036,101,1000.2,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.2026,101,991.259,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.3041,101,980.78,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.4017,101,968.85,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.4993,101,955.014,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.5997,101,937.035,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.6994,101,915.033,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.8009,101,886.568,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,0.8997,101,850.1,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,298.15,1,101,799.6,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0,101,1004.4,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.1036,101,996.2,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.2026,101,987.3,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.3041,101,976.824,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.4017,101,964.943,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.4993,101,951.074,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.5997,101,933.087,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.6994,101,911.053,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.8009,101,882.553,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,0.8997,101,846,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
ZktTJ,303.15,1,101,795.5,Shao et al. (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
