setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mZxLn,0.00121,303.15,100,1086.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,308.15,100,1083.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,313.15,100,1080.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,318.15,100,1077.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,323.15,100,1074.3,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,328.15,100,1071.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,333.15,100,1068.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00121,338.15,100,1065.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,303.15,100,1086.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,308.15,100,1083.3,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,313.15,100,1080.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,318.15,100,1077.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,323.15,100,1074,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,328.15,100,1071,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,333.15,100,1067.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00271,338.15,100,1064.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,303.15,100,1086.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,308.15,100,1083.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,313.15,100,1080,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,318.15,100,1076.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,323.15,100,1073.8,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,328.15,100,1070.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,333.15,100,1067.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
mZxLn,0.00412,338.15,100,1064.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,
