setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XoSoc,303.15,0.2048,101.3,1177.2,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.2943,101.3,1196.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.3847,101.3,1207.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.4774,101.3,1215.6,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.5797,101.3,1221.6,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.6632,101.3,1225.2,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.8092,101.3,1229.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,303.15,0.907,101.3,1232.1,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.0477,101.3,1076.9,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.1033,101.3,1128.7,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.2048,101.3,1173.6,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.2943,101.3,1192.7,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.3847,101.3,1204.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.4774,101.3,1212.2,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.5797,101.3,1218.2,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.6632,101.3,1221.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.8092,101.3,1226.4,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,308.15,0.907,101.3,1228.7,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.0477,101.3,1073.9,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.1033,101.3,1125.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.2048,101.3,1170,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.2943,101.3,1189.2,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.3847,101.3,1200.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.4774,101.3,1208.7,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.5797,101.3,1214.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.6632,101.3,1218.4,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.8092,101.3,1223,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,313.15,0.907,101.3,1225.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.0477,101.3,1071,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.1033,101.3,1121.8,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.2048,101.3,1166.4,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.2943,101.3,1185.6,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.3847,101.3,1197.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.4774,101.3,1205.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.5797,101.3,1211.3,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.6632,101.3,1215,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.8092,101.3,1219.6,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XoSoc,318.15,0.907,101.3,1221.9,Garcia-Miaja et al. (2009a),Density,Liquid,AADYJk,O,water,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
