setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
INkuf,293.15,0,101,878.23,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.4871,101,1105.2,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.5499,101,1120.99,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.5999,101,1132.31,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.7001,101,1151.8,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.8,101,1168.7,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.899,101,1182.8,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,0.9498,101,1189.4,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,293.15,1,101,1195.7,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,298.15,0,101,873.11,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,298.15,0.4871,101,1101.28,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,298.15,0.5499,101,1117.14,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
INkuf,298.15,0.5999,101,1128.5,Huo et al. (2007),Density,Liquid,AAPBFE,c1ccccc1,benzene,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
