setid,"Temperature, K","Pressure, kPa","MolaRity of lithium hexafluorophosphate, mol/dm3",Solvent: Weight fraction of ethylene carbonate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tgsmc,298.15,101,1,0.5,1270,Dougassa et al. (2013),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAdLRX,F[P-](F)(F)(F)(F)F.[Li+],lithium hexafluorophosphate,AAUBWU,CCOC(=O)OC,ethyl methyl carbonate
