setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZAfGw,298.15,1,101,1101.1,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0,101,1036.1,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.0122,101,1037.9,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.0223,101,1039.4,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.0994,101,1049.2,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.2073,101,1059.7,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.3192,101,1067.8,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.42,101,1073.5,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.5301,101,1078.6,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.7153,101,1085.7,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.8449,101,1090,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.9395,101,1092.6,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,0.992,101,1093.9,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,308.15,1,101,1094.1,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0,101,1027.3,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.0122,101,1029.2,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.0223,101,1030.7,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.0994,101,1040.8,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.2073,101,1051.7,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.3192,101,1060,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.42,101,1065.9,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.5301,101,1071.2,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.7153,101,1078.6,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.8449,101,1083,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.9395,101,1085.7,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,0.992,101,1087,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
ZAfGw,318.15,1,101,1087.2,Singh and Kumar (2008),Density,Liquid,AAfegG,COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
