setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EvVqG,298.15,0,101,971.9,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,298.15,0.25,101,974,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,298.15,0.5,101,978,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,298.15,0.75,101,987.11,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,303.15,0,101,968.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,303.15,0.25,101,970.9,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,303.15,0.5,101,974.9,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,303.15,0.75,101,983.89,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,313.15,0,101,962.7,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,313.15,0.25,101,964.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
EvVqG,313.15,0.5,101,968.6,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABXFrx,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-leucinate,,,
