setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ediLF,298.15,0.8944,100,1267.3,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,298.15,0.9396,100,1272.89,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,298.15,0.9755,100,1277.13,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,298.15,1,100,1279.84,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0,100,1092.41,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.0164,100,1096.73,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.0398,100,1102.71,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.0602,100,1107.78,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.0941,100,1116.14,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.1236,100,1123.17,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.1519,100,1129.73,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.2143,100,1143.92,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.2927,100,1160.84,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.3737,100,1177.62,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.4429,100,1191.29,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.5298,100,1207.65,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.6072,100,1221.37,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.6927,100,1235.54,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.7486,100,1244.17,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.8263,100,1255.4,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.8944,100,1264.28,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.9396,100,1269.69,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,0.9755,100,1273.72,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,303.15,1,100,1276.27,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0,100,1086.06,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.0164,100,1090.9,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.0398,100,1097.57,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.0602,100,1103.2,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.0941,100,1112.16,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.1236,100,1119.73,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.1519,100,1126.78,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.2143,100,1141.54,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.2927,100,1159.05,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.3737,100,1175.9,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.4429,100,1189.48,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.5298,100,1205.6,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.6072,100,1219.04,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.6927,100,1232.89,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.7486,100,1241.28,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.8263,100,1252.18,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.8944,100,1260.92,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.9396,100,1266.3,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,0.9755,100,1270.27,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,308.15,1,100,1272.83,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0,100,1081.43,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.0164,100,1086.49,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.0398,100,1093.5,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.0602,100,1099.36,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.0941,100,1108.67,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.1236,100,1116.48,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.1519,100,1123.67,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.2143,100,1138.74,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.2927,100,1156.39,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.3737,100,1173.3,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.4429,100,1186.97,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.5298,100,1203,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.6072,100,1216.33,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.6927,100,1230.03,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.7486,100,1238.38,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.8263,100,1249.12,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.8944,100,1257.61,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.9396,100,1262.82,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,0.9755,100,1266.66,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ediLF,313.15,1,100,1269.14,Govinda et al. (2013c),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
