setid,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xsPJg,0.1111,303.15,100,1048.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.1111,308.15,100,1044.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.1111,313.15,100,1039.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.1111,318.15,100,1035.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,288.15,100,1111.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,293.15,100,1106.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,298.15,100,1102.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,303.15,100,1097.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,308.15,100,1093.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,313.15,100,1089,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.2042,318.15,100,1084.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,288.15,100,1156.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,293.15,100,1152.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,298.15,100,1148,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,303.15,100,1143.6,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,308.15,100,1139.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,313.15,100,1134.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.3023,318.15,100,1130.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,288.15,100,1200.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,293.15,100,1195.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,298.15,100,1191.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,303.15,100,1187.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,308.15,100,1182.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,313.15,100,1178.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.4092,318.15,100,1174.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,288.15,100,1234.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,293.15,100,1229.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,298.15,100,1225.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,303.15,100,1221.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,308.15,100,1217,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,313.15,100,1212.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.5038,318.15,100,1208.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,288.15,100,1266.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,293.15,100,1262.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,298.15,100,1258,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,303.15,100,1253.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,308.15,100,1249.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,313.15,100,1245.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.602,318.15,100,1240.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,288.15,100,1297.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,293.15,100,1293,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,298.15,100,1288.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,303.15,100,1284.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,308.15,100,1280.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,313.15,100,1276.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.7036,318.15,100,1271.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,288.15,100,1326,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,293.15,100,1321.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,298.15,100,1317.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,303.15,100,1313.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,308.15,100,1309.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,313.15,100,1305.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.8062,318.15,100,1300.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,288.15,100,1352.6,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,293.15,100,1348.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,298.15,100,1344,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,303.15,100,1339.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,308.15,100,1335.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,313.15,100,1331.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
xsPJg,0.9059,318.15,100,1327.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAZpai,CCOCCOCCO,"3,6-dioxa-1-octanol",,,
