setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NeVsM,303.15,0.0217,101,1063.8,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.0454,101,1086.9,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.0999,101,1126.3,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.1664,101,1157.6,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.2497,101,1184.1,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.3568,101,1209,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.4996,101,1234.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.6997,101,1259.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,0.8331,101,1271.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,303.15,1,101,1282.5,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0,101,1032.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.0217,101,1058.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.0454,101,1082.1,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.0999,101,1121.6,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.1664,101,1153,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.2497,101,1179.6,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.3568,101,1204.9,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.4996,101,1231,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.6997,101,1256,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,0.8331,101,1268.5,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,308.15,1,101,1279.1,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0,101,1027,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.0217,101,1053.8,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.0454,101,1077.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.0999,101,1117.5,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.1664,101,1148.6,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.2497,101,1175.1,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.3568,101,1200.8,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.4996,101,1227.3,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.6997,101,1252.5,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,0.8331,101,1265.4,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
NeVsM,313.15,1,101,1275.7,Bhanuprakash et al. (2016),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
