setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bJhUS,298.15,0,101,1027.85,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.0956,101,1060.24,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.2039,101,1084.24,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.2945,101,1098.98,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.368,101,1107.75,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.4876,101,1119.03,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.5831,101,1125.92,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.6816,101,1131.92,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.7695,101,1136.19,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,0.8594,101,1140.02,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,298.15,1,101,1145.1,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,308.15,0,101,1016.52,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,308.15,0.0956,101,1050.11,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,308.15,0.2039,101,1074.91,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,308.15,0.2945,101,1089.94,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bJhUS,308.15,0.368,101,1099.02,Ijardar and Malek (2014),Density,Liquid,AAQxnz,C1COCCO1,"1,4-dioxane",AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
