setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yBXXx,0,288.15,101,1041.25,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,293.15,101,1038.19,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,298.15,101,1035.27,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,303.15,101,1032.25,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,308.15,101,1029.31,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,313.15,101,1026.28,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,318.15,101,1023.21,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,323.15,101,1020.14,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0,328.15,101,1017.06,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,288.15,101,1043.63,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,293.15,101,1040.48,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,298.15,101,1037.61,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,303.15,101,1034.6,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,308.15,101,1031.65,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,313.15,101,1028.61,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,318.15,101,1025.48,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,323.15,101,1022.41,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.0081,328.15,101,1019.39,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,288.15,101,1044.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,293.15,101,1041.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,298.15,101,1038.4,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,303.15,101,1035.4,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,308.15,101,1032.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
yBXXx,0.011,313.15,101,1029.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,
