setid,"Temperature, K","MolaRity of lithium bis((trifluoromethyl)sulfonyl)amide, mol/dm3","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
WNNFi,298.15,1,101,1130,Dougassa et al. (2013),Density,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AAUBWU,CCOC(=O)OC,ethyl methyl carbonate,,,
