setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XeMkU,298.15,1,101,1516.96,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0,101,1090.31,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.0593,101,1163.66,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.1959,101,1279.59,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.3595,101,1365.31,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.5086,101,1417.47,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.6325,101,1449.64,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.7778,101,1478.96,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,0.9378,101,1503.42,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,303.13,1,101,1511.85,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0,101,1085.27,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.0593,101,1158.66,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.1959,101,1274.53,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.3595,101,1360.26,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.5086,101,1412.42,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.6325,101,1444.59,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.7778,101,1473.89,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,0.9378,101,1498.38,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,308.15,1,101,1506.8,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0,101,1080.27,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.0593,101,1153.63,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.1959,101,1269.48,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.3595,101,1355.2,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.5086,101,1407.36,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.6325,101,1439.52,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.7778,101,1468.84,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,0.9378,101,1493.29,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
XeMkU,313.15,1,101,1501.74,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
