setid,"Temperature, K","MolaLity of tetrabutylphosphonium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
kTwmF,288.15,0.06938,101,792.879,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.08849,101,794.411,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1056,101,795.783,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1224,101,797.155,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1338,101,798.088,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1414,101,798.688,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1504,101,799.412,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1671,101,800.758,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1811,101,801.879,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.1987,101,803.297,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.2296,101,805.781,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.2599,101,808.22,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.2925,101,810.865,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,288.15,0.3259,101,813.591,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0,101,781.893,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.007874,101,782.552,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.01066,101,782.783,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.01465,101,783.109,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.01965,101,783.521,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.02448,101,783.912,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.0297,101,784.34,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.03509,101,784.784,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.03974,101,785.156,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.04929,101,785.93,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.06938,101,787.551,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.08849,101,789.095,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1056,101,790.48,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1224,101,791.858,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1338,101,792.8,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1414,101,793.405,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1504,101,794.136,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1671,101,795.492,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1811,101,796.621,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.1987,101,798.049,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.2296,101,800.553,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.2599,101,803.012,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.2925,101,805.677,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,293.15,0.3259,101,808.424,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0,101,776.493,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.007874,101,777.157,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.01066,101,777.389,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.01465,101,777.721,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.01965,101,778.136,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.02448,101,778.532,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.0297,101,778.965,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.03509,101,779.405,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.03974,101,779.78,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.04929,101,780.567,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.06938,101,782.208,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.08849,101,783.76,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1056,101,785.156,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1224,101,786.545,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1338,101,787.494,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1414,101,788.102,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1504,101,788.839,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1671,101,790.206,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1811,101,791.346,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.1987,101,792.784,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.2296,101,795.309,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.2599,101,797.78,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.2925,101,800.473,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,298.15,0.3259,101,803.241,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0,101,771.067,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.007874,101,771.738,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.01066,101,771.974,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.01465,101,772.308,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.01965,101,772.724,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.02448,101,773.125,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.0297,101,773.559,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.03509,101,774.005,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.03974,101,774.389,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.04929,101,775.178,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.06938,101,776.834,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.08849,101,778.399,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1056,101,779.812,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1224,101,781.208,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1338,101,782.156,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1414,101,782.773,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1504,101,783.514,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1671,101,784.9,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1811,101,786.047,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.1987,101,787.498,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.2296,101,790.042,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.2599,101,792.541,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.2925,101,795.247,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,303.15,0.3259,101,798.038,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0,101,765.61,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.007874,101,766.288,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.01066,101,766.524,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.01465,101,766.862,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.01965,101,767.283,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.02448,101,767.689,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.0297,101,768.128,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.03509,101,768.58,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.03974,101,768.965,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.04929,101,769.76,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.06938,101,771.429,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.08849,101,773.011,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1056,101,774.43,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1224,101,775.841,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1338,101,776.78,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1414,101,777.428,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1504,101,778.17,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1671,101,779.563,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
kTwmF,308.15,0.1811,101,780.72,Krakowiak and Grzybkowski (2010),Density,Liquid,AAHueB,CC#N,acetonitrile,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
