setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lEjdr,288.15,1,100,1243.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0,100,818.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.1016,100,880,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.2016,100,935,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.3005,100,984.6,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.3989,100,1029.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.4975,100,1071.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.5956,100,1109.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.6647,100,1135,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.7947,100,1179.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,0.897,100,1210.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,293.15,1,100,1239.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0,100,815.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.1016,100,876.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.2016,100,931.4,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.3005,100,981.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.3989,100,1026.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.4975,100,1068,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.5956,100,1106.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.6647,100,1131.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.7947,100,1175.6,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,0.897,100,1207.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,298.15,1,100,1236.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0,100,811.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.1016,100,872.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.2016,100,927.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.3005,100,977.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.3989,100,1022.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.4975,100,1064.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.5956,100,1102.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.6647,100,1128.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.7947,100,1172.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,0.897,100,1203.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,303.15,1,100,1232.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0,100,807.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.1016,100,869.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.2016,100,924.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.3005,100,974,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.3989,100,1019.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.4975,100,1061,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.5956,100,1099.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.6647,100,1124.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.7947,100,1168.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,0.897,100,1200.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,308.15,1,100,1229.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0,100,804.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.1016,100,865.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.2016,100,920.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.3005,100,970.4,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.3989,100,1015.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.4975,100,1057.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.5956,100,1095.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.6647,100,1121.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.7947,100,1165.4,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,0.897,100,1197.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,313.15,1,100,1226.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0,100,800.6,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.1016,100,862.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.2016,100,917.2,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.3005,100,966.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.3989,100,1012.3,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.4975,100,1054.1,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.5956,100,1092.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.6647,100,1117.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.7947,100,1162,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,0.897,100,1193.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,318.15,1,100,1222.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0,100,796.9,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.1016,100,858.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.2016,100,913.6,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.3005,100,963.4,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.3989,100,1008.8,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.4975,100,1050.6,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.5956,100,1089,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.6647,100,1114.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.7947,100,1158.7,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,0.897,100,1190.4,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
lEjdr,323.15,1,100,1219.5,Zivkovic et al. (2018),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,
