setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dNaXx,288.15,0,100,1261.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,288.15,0.001538,100,1261.3,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,288.15,0.003142,100,1260.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,288.15,0.004394,100,1260.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,288.15,0.005864,100,1260,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,288.15,0.007565,100,1259.5,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0,100,1258.2,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0.001538,100,1257.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0.003142,100,1257.2,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0.004394,100,1256.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0.005864,100,1256.5,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,293.15,0.007565,100,1255.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0,100,1254.6,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0.001538,100,1254.2,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0.003142,100,1253.6,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0.004394,100,1253.3,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0.005864,100,1252.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,298.15,0.007565,100,1252.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0,100,1251.1,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0.001538,100,1250.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0.003142,100,1250.1,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0.004394,100,1249.8,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0.005864,100,1249.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,303.15,0.007565,100,1248.8,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0,100,1247.6,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0.001538,100,1247.2,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0.003142,100,1246.6,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0.004394,100,1246.3,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0.005864,100,1245.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,308.15,0.007565,100,1245.3,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0,100,1244.1,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0.001538,100,1243.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0.003142,100,1243.1,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0.004394,100,1242.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0.005864,100,1242.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,313.15,0.007565,100,1241.9,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0,100,1240.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0.001538,100,1240.2,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0.003142,100,1239.7,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0.004394,100,1239.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0.005864,100,1239,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
dNaXx,318.15,0.007565,100,1238.4,Wei et al. (2022a),Density,Liquid,AAkUkb,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AADYJk,O,water,,,
