setid,Mole fraction of aluminum bromide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fWpKv,0.35,101.3,298.15,1626,Vila et al. (2006b),Density,Liquid,AAkIgT,CC[n+]1ccccc1.[Br-],1-ethylpyridinium bromide,AAzOMU,Br[Al](Br)Br,aluminum bromide,,,
