setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KZWwm,293.15,0.0999,101,998.8,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.1325,101,1014.5,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.1765,101,1035,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.221,101,1054.8,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.2441,101,1064.7,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.3152,101,1093.8,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.3698,101,1114.8,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.4568,101,1145.9,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.4993,101,1160,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
KZWwm,293.15,0.511,101,1163.8,Sharma et al. (2014a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
